# 横轴数据,元数据,平滑后数据,基线,扣除基线后数据
2.700123999999999796e+03,9.093891000000000702e+01,9.249060220006396094e+01,9.171387095220478614e+01,7.767312478591748004e-01
2.702052999999999884e+03,9.165460000000000207e+01,9.265826618829539996e+01,9.174572163076580011e+01,9.125445575295998424e-01
2.703981000000000222e+03,9.228701999999999828e+01,9.270587878718393426e+01,9.177757230932679988e+01,9.283064778571343822e-01
2.705909999999999854e+03,9.296147999999999456e+01,9.257959670807311170e+01,9.180942298788781386e+01,7.701737201852978387e-01
2.707838000000000193e+03,9.519576999999999600e+01,9.239955965348011091e+01,9.184127366644882784e+01,5.582859870312830708e-01
2.709766999999999825e+03,9.228275999999999613e+01,9.223323924811887764e+01,9.187312434500985603e+01,3.601149031090216113e-01
2.711695000000000164e+03,9.078489999999999327e+01,9.202410543968476020e+01,9.190497502357089843e+01,1.191304161138617701e-01
2.713623999999999796e+03,9.235143999999999664e+01,9.210239033017184340e+01,9.193563318555077046e+01,1.667571446210729391e-01
2.715552000000000135e+03,9.305351000000000283e+01,9.204162546910613685e+01,9.196462317170903589e+01,7.700229739710096055e-02
2.717480000000000018e+03,9.231145999999999674e+01,9.222181963713489949e+01,9.199284186590470824e+01,2.289777712301912516e-01
2.719409000000000106e+03,9.083011000000000479e+01,9.227620902582401641e+01,9.202106056010038060e+01,2.551484657236358089e-01
2.721336999999999989e+03,9.180974999999999397e+01,9.212681745668378142e+01,9.204927925429605295e+01,7.753820238772846096e-02
2.723266000000000076e+03,9.174218999999999369e+01,9.201271213468311316e+01,9.207672116147578834e+01,-6.400902679267517215e-02
2.725193999999999960e+03,9.072471000000000174e+01,9.204172381497080835e+01,9.210480563476430405e+01,-6.308181979349569701e-02
2.727123000000000047e+03,9.097019000000000233e+01,9.199316315135524746e+01,9.213352342745605483e+01,-1.403602761008073685e-01
2.729050999999999931e+03,9.334844999999999970e+01,9.217464188950495441e+01,9.216365210289639265e+01,1.098978660856175793e-02
2.730980000000000018e+03,9.553806000000000154e+01,9.233243037593842928e+01,9.219367052392341577e+01,1.387598520150135073e-01
2.732907999999999902e+03,9.216782000000000608e+01,9.243024579927939044e+01,9.222229903118163463e+01,2.079467680977558075e-01
2.734836999999999989e+03,9.358817000000000519e+01,9.255675971886095965e+01,9.224884610129718965e+01,3.079136175637700035e-01
2.736764999999999873e+03,9.042817999999999756e+01,9.267040139914863062e+01,9.227539317141271624e+01,3.950082277359143745e-01
2.738693999999999960e+03,9.205245999999999640e+01,9.277170388688971059e+01,9.230194024152824284e+01,4.697636453614677521e-01
2.740621999999999844e+03,9.310947000000000173e+01,9.276791287675570175e+01,9.232848731164378364e+01,4.394255651119181039e-01
2.742550999999999931e+03,9.324248000000000047e+01,9.289088077803060628e+01,9.235503438175931024e+01,5.358463962712960438e-01
2.744478999999999814e+03,9.174039000000000499e+01,9.287284773128331494e+01,9.238158145187485104e+01,4.912662794084639017e-01
2.746407000000000153e+03,9.375199999999999534e+01,9.295000874468638585e+01,9.240812852199039185e+01,5.418802226959940072e-01
2.748335999999999785e+03,9.438151000000000579e+01,9.303001678979916278e+01,9.243467559210594686e+01,5.953411976932159178e-01
2.750264000000000124e+03,9.304813000000000045e+01,9.314893643674260204e+01,9.246122266222148767e+01,6.877137745211143738e-01
2.752193000000000211e+03,9.199572000000000571e+01,9.344647929388544583e+01,9.248776973233702847e+01,9.587095615484173550e-01
2.754121000000000095e+03,9.266635999999999740e+01,9.360594491336894407e+01,9.251431680245255507e+01,1.091628110916389005e+00
2.756050000000000182e+03,9.404066000000000258e+01,9.382366113108714956e+01,9.254086387256808166e+01,1.282797258519067896e+00
2.757978000000000065e+03,9.429179999999999495e+01,9.379160303693872436e+01,9.256741094268360825e+01,1.224192094255116103e+00
2.759907000000000153e+03,9.459171000000000618e+01,9.387561604445753005e+01,9.259395801279913485e+01,1.281658031658395203e+00
2.761835000000000036e+03,9.377074000000000353e+01,9.409993254004430696e+01,9.262050508291466144e+01,1.479427457129645518e+00
2.763764000000000124e+03,9.603222999999999843e+01,9.415783457992662875e+01,9.264705215303017383e+01,1.510782426896454922e+00
2.765692000000000007e+03,9.363151999999999475e+01,9.397109629290473265e+01,9.267359922314570042e+01,1.297497069759032229e+00
2.767621000000000095e+03,9.265237999999999374e+01,9.398214363517344339e+01,9.270014629326122702e+01,1.281997341912216370e+00
2.769548999999999978e+03,9.392159999999999798e+01,9.419012563255819259e+01,9.272669336337675361e+01,1.463432269181438983e+00
2.771478000000000065e+03,9.459320999999999913e+01,9.425447735207438882e+01,9.275324043349226599e+01,1.501236918582122826e+00
2.773405999999999949e+03,9.376859000000000322e+01,9.421020821837056758e+01,9.277978750360777838e+01,1.430420714762789203e+00
2.775333999999999833e+03,9.449465999999999610e+01,9.407208248447059873e+01,9.280633457372331918e+01,1.265747910747279548e+00
2.777262999999999920e+03,9.460308999999999457e+01,9.399651961425158220e+01,9.283288164383884578e+01,1.163637970412736422e+00
2.779190999999999804e+03,9.377101999999999293e+01,9.386035123896554921e+01,9.285942871395437237e+01,1.000922525011176845e+00
2.781119999999999891e+03,9.197580999999999563e+01,9.364877201372853222e+01,9.288597578406991317e+01,7.627962296586190405e-01
2.783047999999999774e+03,9.378909000000000162e+01,9.361592623406198754e+01,9.291252285418543977e+01,7.034033798765477741e-01
2.784976999999999862e+03,9.552576000000000533e+01,9.389013005557227132e+01,9.293906992430096636e+01,9.510601312713049538e-01
2.786905000000000200e+03,9.494182999999999595e+01,9.373758289310089253e+01,9.296561699441650717e+01,7.719658986843853654e-01
2.788833999999999833e+03,9.294943000000000666e+01,9.369178510297339812e+01,9.299216406453204797e+01,6.996210384413501515e-01
2.790762000000000171e+03,9.312806999999999391e+01,9.350269652500674056e+01,9.301871113464757457e+01,4.839853903591659900e-01
2.792690999999999804e+03,9.242019999999999413e+01,9.355293035305511751e+01,9.304041172950756788e+01,5.125186235475496233e-01
2.794619000000000142e+03,9.312358000000000402e+01,9.347396114089428920e+01,9.305698160774278449e+01,4.169795331515047110e-01
2.796547999999999774e+03,9.298148000000000479e+01,9.353452849950819825e+01,9.306937083913683750e+01,4.651576603713607483e-01
2.798476000000000113e+03,9.404846000000000572e+01,9.369543717554611817e+01,9.307709823363852308e+01,6.183389419075950855e-01
2.800405000000000200e+03,9.628261000000000536e+01,9.386757613599073125e+01,9.307863956063306432e+01,7.889365753576669249e-01
2.802333000000000084e+03,9.361838000000000193e+01,9.386482390977300838e+01,9.308018088762761977e+01,7.846430221453886134e-01
2.804260999999999967e+03,9.150279000000000451e+01,9.384739856162001104e+01,9.308172221462217522e+01,7.656763469978358216e-01
2.806190000000000055e+03,9.534359000000000606e+01,9.406447477606917573e+01,9.308326354161671645e+01,9.812112344524592800e-01
2.808117999999999938e+03,9.271926999999999452e+01,9.440797680941339820e+01,9.308480486861127190e+01,1.323171940802126301e+00
2.810047000000000025e+03,9.598026000000000124e+01,9.457223271003451259e+01,9.308634619560584156e+01,1.485886514428671035e+00
2.811974999999999909e+03,9.409347999999999956e+01,9.469362791761868436e+01,9.308788752260041122e+01,1.605740395018273148e+00
2.813903999999999996e+03,9.566731000000000051e+01,9.473635679633720486e+01,9.308942884959498087e+01,1.646927946742223980e+00
2.815831999999999880e+03,9.528556000000000381e+01,9.490407107224437766e+01,9.309097017658956474e+01,1.813100895654812916e+00
2.817760999999999967e+03,9.477325000000000443e+01,9.477639635174747923e+01,9.309251150358414861e+01,1.683884848163330616e+00
2.819688999999999851e+03,9.407908999999999367e+01,9.474639747302894932e+01,9.309405283057873248e+01,1.652344642450216838e+00
2.821617999999999938e+03,9.420471999999999468e+01,9.485113025171477830e+01,9.309559415757330214e+01,1.755536094141476156e+00
2.823545999999999822e+03,9.613293000000000177e+01,9.490483107878246472e+01,9.309713548456788601e+01,1.807695594214578705e+00
2.825474999999999909e+03,9.564037000000000432e+01,9.478625611310739885e+01,9.309867681156246988e+01,1.687579301544928967e+00
2.827402999999999793e+03,9.409286000000000172e+01,9.483712287675565733e+01,9.310021813855706796e+01,1.736904738198589371e+00
2.829331999999999880e+03,9.448103000000000407e+01,9.475562322654316461e+01,9.310175946555165183e+01,1.653863760991512777e+00
2.831260000000000218e+03,9.485893000000000086e+01,9.490736237986124024e+01,9.310330079254623570e+01,1.804061587315004545e+00
2.833188000000000102e+03,9.468701000000000079e+01,9.476047550179652035e+01,9.310484211954080536e+01,1.655633382255714992e+00
2.835117000000000189e+03,9.247701000000000704e+01,9.480215876430060007e+01,9.310638344653540344e+01,1.695775317765196633e+00
2.837045000000000073e+03,9.553509999999999991e+01,9.479026505066869390e+01,9.310792477353000152e+01,1.682340277138692386e+00
2.838974000000000160e+03,9.515438000000000329e+01,9.472543935599723852e+01,9.310946610052458539e+01,1.615973255472653136e+00
2.840902000000000044e+03,9.635133999999999332e+01,9.460887966001816096e+01,9.311100742751918347e+01,1.497872232498977496e+00
2.842831000000000131e+03,9.506804999999999950e+01,9.450143850277724766e+01,9.311254875451379576e+01,1.388889748263451906e+00
2.844759000000000015e+03,9.433051000000000386e+01,9.461248216737349992e+01,9.311409008150840805e+01,1.498392085865091872e+00
2.846688000000000102e+03,9.517655999999999494e+01,9.464787463550034374e+01,9.311563140850302034e+01,1.532243226997323404e+00
2.848615999999999985e+03,9.387435000000000684e+01,9.463893058515709811e+01,9.311717273549761842e+01,1.521757849659479689e+00
2.850545000000000073e+03,9.305239000000000260e+01,9.459286803203515603e+01,9.311871406249221650e+01,1.474153969542939535e+00
2.852472999999999956e+03,9.510509000000000412e+01,9.473481900947876966e+01,9.312025538948682879e+01,1.614563619991940868e+00
2.854402000000000044e+03,9.407066000000000372e+01,9.490037850604626612e+01,9.312179671648144108e+01,1.778581789564825044e+00
2.856329999999999927e+03,9.463617999999999597e+01,9.469869250735388277e+01,9.312333804347606758e+01,1.575354463877815192e+00
2.858259000000000015e+03,9.513025000000000375e+01,9.458406596273147215e+01,9.312487937047067987e+01,1.459186592260792281e+00
2.860186999999999898e+03,9.527729999999999677e+01,9.462163466819076518e+01,9.311182478871590718e+01,1.509809879474858008e+00
2.862114999999999782e+03,9.525292000000000314e+01,9.476598277541533832e+01,9.308367185079484329e+01,1.682310924620495030e+00
2.864043999999999869e+03,9.439351000000000624e+01,9.482301506047582507e+01,9.305551891287375099e+01,1.767496147602074075e+00
2.865972000000000207e+03,9.564665999999999713e+01,9.497622026805998985e+01,9.302736597495265869e+01,1.948854293107331159e+00
2.867900999999999840e+03,9.510356000000000165e+01,9.517358955867784687e+01,9.299921303703156639e+01,2.174376521646280480e+00
2.869829000000000178e+03,9.621277999999999508e+01,9.536633622752385975e+01,9.297106009911047408e+01,2.395276128413385663e+00
2.871757999999999811e+03,9.409623999999999455e+01,9.527458421379388653e+01,9.294290716118935336e+01,2.331677052604533174e+00
2.873686000000000149e+03,9.301031000000000404e+01,9.520206671134212684e+01,9.291475422326824685e+01,2.287312488073879990e+00
2.875614999999999782e+03,9.495247999999999422e+01,9.506593001961279299e+01,9.288660128534715454e+01,2.179328734265638445e+00
2.877543000000000120e+03,9.696129999999999427e+01,9.510840051977625365e+01,9.285844834742603382e+01,2.249952172350219826e+00
2.879472000000000207e+03,9.528240999999999872e+01,9.521507822163960100e+01,9.283029540950492731e+01,2.384782812134673691e+00
2.881400000000000091e+03,9.569022999999999968e+01,9.518022026152192439e+01,9.280214247158382079e+01,2.378077789938103592e+00
2.883329000000000178e+03,9.659104000000000667e+01,9.522491374958990207e+01,9.277398953366274270e+01,2.450924215927159366e+00
2.885257000000000062e+03,9.476637999999999806e+01,9.512659320692890219e+01,9.274583659574163619e+01,2.380756611187266003e+00
2.887186000000000149e+03,9.482930000000000348e+01,9.510243040862881969e+01,9.271768365782054389e+01,2.384746750808275806e+00
2.889114000000000033e+03,9.287604000000000326e+01,9.524928534815151693e+01,9.268953071989946579e+01,2.559754628252051134e+00
2.891041999999999916e+03,9.476399999999999579e+01,9.541230229486613723e+01,9.266137778197840191e+01,2.750924512887735318e+00
2.892971000000000004e+03,9.641277999999999793e+01,9.534139809087791662e+01,9.263322484405732382e+01,2.708173246820592794e+00
2.894898999999999887e+03,9.675735000000000241e+01,9.517754401438232037e+01,9.260507190613624573e+01,2.572472108246074640e+00
2.896827999999999975e+03,9.477042000000000144e+01,9.510992323308124696e+01,9.257691896821518185e+01,2.533004264866065114e+00
2.898755999999999858e+03,9.383401000000000636e+01,9.522118513566380216e+01,9.254876603029411797e+01,2.672419105369684189e+00
2.900684999999999945e+03,9.582219999999999516e+01,9.519248765609529528e+01,9.252061309237305409e+01,2.671874563722241191e+00
2.902612999999999829e+03,9.485793999999999926e+01,9.499495199084522312e+01,9.249246015445201863e+01,2.502491836393204494e+00
2.904541999999999916e+03,9.594339999999999691e+01,9.499974115723946966e+01,9.246430721653096896e+01,2.535433940708500700e+00
2.906469999999999800e+03,9.660181000000000040e+01,9.497433124223456957e+01,9.243615427860990508e+01,2.538176963624664495e+00
2.908398999999999887e+03,9.374620000000000175e+01,9.505455154952451835e+01,9.240800134068884120e+01,2.646550208835677154e+00
2.910327000000000226e+03,9.432013999999999498e+01,9.479774710689621031e+01,9.237984840276777732e+01,2.417898704128432996e+00
2.912255999999999858e+03,9.530549999999999500e+01,9.469181180777886198e+01,9.232750903148306065e+01,2.364302776295801323e+00
2.914184000000000196e+03,9.466718000000000188e+01,9.482654505393773547e+01,9.225148828865455641e+01,2.575056765283179061e+00
2.916112999999999829e+03,9.437640000000000384e+01,9.511963172605281613e+01,9.217546754582606638e+01,2.944164180226749750e+00
2.918041000000000167e+03,9.376238999999999635e+01,9.535655003268895769e+01,9.209944680299757636e+01,3.257103229691381330e+00
2.919969000000000051e+03,9.394355000000000189e+01,9.551304111147288722e+01,9.202342606016908633e+01,3.489615051303800897e+00
2.921898000000000138e+03,9.716798000000000002e+01,9.569696486106423094e+01,9.194740531734058209e+01,3.749559543723648858e+00
2.923826000000000022e+03,9.669232999999999834e+01,9.570528071264972425e+01,9.187138457451209206e+01,3.833896138137632192e+00
2.925755000000000109e+03,9.623241000000000156e+01,9.573951640405213936e+01,9.179536383168357361e+01,3.944152572368565757e+00
2.927682999999999993e+03,9.490072999999999581e+01,9.582072833278701296e+01,9.171934308885508358e+01,4.101385243931929381e+00
2.929612000000000080e+03,9.745023000000000479e+01,9.571081568159381447e+01,9.164332234602657934e+01,4.067493335567235135e+00
2.931539999999999964e+03,9.757032999999999845e+01,9.578422467145978203e+01,9.156730160319808931e+01,4.216923068261692720e+00
2.933469000000000051e+03,9.676688000000000045e+01,9.593134569140094925e+01,9.149128086036958507e+01,4.440064831031364179e+00
2.935396999999999935e+03,9.582926999999999396e+01,9.607429001307470173e+01,9.141526011754109504e+01,4.659029895533606691e+00
2.937326000000000022e+03,9.465622000000000469e+01,9.621599210526169088e+01,9.133923937471260501e+01,4.876752730549085868e+00
2.939253999999999905e+03,9.367905000000000371e+01,9.611107552467979076e+01,9.126321863188412919e+01,4.847856892795661565e+00
2.941182999999999993e+03,9.432684999999999320e+01,9.595038068322833169e+01,9.118719788905566759e+01,4.763182794172664103e+00
2.943110999999999876e+03,9.554749999999999943e+01,9.613834638116884435e+01,9.111117714622719177e+01,5.027169234941652576e+00
2.945039999999999964e+03,9.658847000000000094e+01,9.624432382477786518e+01,9.103515640339873016e+01,5.209167421379135021e+00
2.946967999999999847e+03,9.783146999999999593e+01,9.623539410264643834e+01,9.095913566057024013e+01,5.276258442076198207e+00
2.948896000000000186e+03,9.875769999999999982e+01,9.623222984962256987e+01,9.088311491774175011e+01,5.349114931880819768e+00
2.950824999999999818e+03,9.704313999999999396e+01,9.651180622098574702e+01,9.080709417491327429e+01,5.704712046072472731e+00
2.952753000000000156e+03,9.709380000000000166e+01,9.675528126838688081e+01,9.073107343208479847e+01,6.024207836302082342e+00
2.954681999999999789e+03,9.644870000000000232e+01,9.697357558679158274e+01,9.065505268925629423e+01,6.318522897535288507e+00
2.956610000000000127e+03,9.541979999999999507e+01,9.718297400130612118e+01,9.057903194642780420e+01,6.603942054878316981e+00
2.958539000000000215e+03,9.738736000000000104e+01,9.732305464203837175e+01,9.050301120359932838e+01,6.820043438439043371e+00
2.960467000000000098e+03,9.784356999999999971e+01,9.759948576985792101e+01,9.042699046077085256e+01,7.172495309087068449e+00
2.962396000000000186e+03,9.614006000000000540e+01,9.754380806472553900e+01,9.035096971794237675e+01,7.192838346783162251e+00
2.964324000000000069e+03,9.716232999999999720e+01,9.767591228832802130e+01,9.027494897511390093e+01,7.400963313214120376e+00
2.966253000000000156e+03,9.910702999999999463e+01,9.784822418437246938e+01,9.019892823228541090e+01,7.649295952087058481e+00
2.968181000000000040e+03,9.822957999999999856e+01,9.806909257600372598e+01,9.012290748945692087e+01,7.946185086546805110e+00
2.970110000000000127e+03,9.711056000000000665e+01,9.838799885583372884e+01,9.004688674662841663e+01,8.341112109205312208e+00
2.972038000000000011e+03,9.867235999999999763e+01,9.849715963386577755e+01,8.997086600379991239e+01,8.526293630065865159e+00
2.973967000000000098e+03,9.951645999999999503e+01,9.856857950637311205e+01,8.989484526097140815e+01,8.673734245401703902e+00
2.975894999999999982e+03,9.971687000000000012e+01,9.853265383785398512e+01,8.981882451814290391e+01,8.713829319711081212e+00
2.977822999999999865e+03,9.993814000000000419e+01,9.825404299117207074e+01,8.974280377531441388e+01,8.511239215857656859e+00
2.979751999999999953e+03,9.590308000000000277e+01,9.823625962732768357e+01,8.966678303248592385e+01,8.569476594841759720e+00
2.981679999999999836e+03,9.966325000000000500e+01,9.826360716573893228e+01,8.959076228965744804e+01,8.672844876081484244e+00
2.983608999999999924e+03,9.744232999999999834e+01,9.795711647924007082e+01,8.951474154682897222e+01,8.442374932411098598e+00
2.985536999999999807e+03,9.684632999999999470e+01,9.759926582543164386e+01,8.943872080400048219e+01,8.160545021431161672e+00
2.987465999999999894e+03,9.668520999999999788e+01,9.744274274272488867e+01,8.936270006117200637e+01,8.080042681552882300e+00
2.989393999999999778e+03,9.585899000000000569e+01,9.694174844393444346e+01,8.928667931834353055e+01,7.655069125590912904e+00
2.991322999999999865e+03,9.650727000000000544e+01,9.638390393265626699e+01,8.921065857551505474e+01,7.173245357141212253e+00
2.993251000000000204e+03,9.630431000000000097e+01,9.588611360575202980e+01,8.913463783268659313e+01,6.751475773065436670e+00
2.995179999999999836e+03,9.617616999999999905e+01,9.544501056554281604e+01,8.905861708985813152e+01,6.386393475684684518e+00
2.997108000000000175e+03,9.739078000000000657e+01,9.488184457992662146e+01,8.898259634702964149e+01,5.899248232896979971e+00
2.999036999999999807e+03,9.443326999999999316e+01,9.432422938541861868e+01,8.890657560420116567e+01,5.417653781217453002e+00
3.000965000000000146e+03,9.245985000000000298e+01,9.373129082052814454e+01,8.883055486137271828e+01,4.900735959155426258e+00
3.002893999999999778e+03,9.316312000000000637e+01,9.326270685844903596e+01,8.875453411854425667e+01,4.508172739904779291e+00
3.004822000000000116e+03,9.277258000000000493e+01,9.259469452435294556e+01,8.867851337571580927e+01,3.916181148637136289e+00
3.006750000000000000e+03,8.999518999999999380e+01,9.202245412552980497e+01,8.860249263288734767e+01,3.419961492642457301e+00
3.008679000000000087e+03,9.244804000000000599e+01,9.134869300751739729e+01,8.852647189005888606e+01,2.822221117458511230e+00
3.010606999999999971e+03,9.067122000000000526e+01,9.070914295521271242e+01,8.845045114723043866e+01,2.258691807982273758e+00
3.012536000000000058e+03,8.972847000000000151e+01,9.003108662307805332e+01,8.837443040440199127e+01,1.656656218676062053e+00
3.014463999999999942e+03,8.859071000000000140e+01,8.951645108205158863e+01,8.829840966157352966e+01,1.218041420478058967e+00
3.016393000000000029e+03,9.007026999999999362e+01,8.912894942464720316e+01,8.822238891874506805e+01,9.065605059021351053e-01
3.018320999999999913e+03,9.089632000000000289e+01,8.887864382477796710e+01,8.813728742111243264e+01,7.413564036655344580e-01
3.020250000000000000e+03,8.675554999999999950e+01,8.850895492317614810e+01,8.804475233670355294e+01,4.642025864725951578e-01
3.022177999999999884e+03,8.785478999999999417e+01,8.814049461915524830e+01,8.794755002890205731e+01,1.929445902531909951e-01
3.024106999999999971e+03,8.876685999999999410e+01,8.786909982673941499e+01,8.784840245296152261e+01,2.069737377789238053e-02
3.026034999999999854e+03,8.672445999999999344e+01,8.784500046093360481e+01,8.774904589602782323e+01,9.595456490578158082e-02
3.027963999999999942e+03,8.788517000000000223e+01,8.767942614252889655e+01,8.764872228887226413e+01,3.070385365663241828e-02
3.029891999999999825e+03,8.667270000000000607e+01,8.758304608041709116e+01,8.754808918410053309e+01,3.495689631655807261e-02
3.031820999999999913e+03,8.842633999999999617e+01,8.749299838836085996e+01,8.744710395599973651e+01,4.589443236112344948e-02
3.033748999999999796e+03,8.714122999999999308e+01,8.752760430532720193e+01,8.734565675883993663e+01,1.819475464872652992e-01
3.035677000000000135e+03,8.624814000000000647e+01,8.736703477280023833e+01,8.724238244992493208e+01,1.246523228753062540e-01
3.037606000000000222e+03,8.729581000000000301e+01,8.707347923504279663e+01,8.713785591305102685e+01,-6.437667800823021480e-02
3.039534000000000106e+03,8.817892000000000507e+01,8.698766925138801298e+01,8.703397756193919577e+01,-4.630831055118278528e-02
3.041463000000000193e+03,8.758477000000000601e+01,8.674617955867796582e+01,8.693056521704419026e+01,-1.843856583662244475e-01
3.043391000000000076e+03,8.830499000000000365e+01,8.648948625040731031e+01,8.682901149066161395e+01,-3.395252402543036396e-01
3.045320000000000164e+03,8.573049000000000319e+01,8.627310343576201035e+01,8.673088695916450774e+01,-4.577835234024973943e-01
3.047248000000000047e+03,8.484937999999999647e+01,8.604123104609217876e+01,8.663739302370015594e+01,-5.961619776079771782e-01
3.049177000000000135e+03,8.669589999999999463e+01,8.594848168028634916e+01,8.654994053869580739e+01,-6.014588584094582302e-01
3.051105000000000018e+03,8.581646000000000640e+01,8.559980081072114899e+01,8.646858342330070002e+01,-8.687826125795510279e-01
3.053034000000000106e+03,8.281946999999999548e+01,8.522782494279044840e+01,8.639606377286978045e+01,-1.168238830079332047e+00
3.054961999999999989e+03,8.321401000000000181e+01,8.505633546583720772e+01,8.633547812150692380e+01,-1.279142655669716078e+00
3.056891000000000076e+03,8.657855999999999597e+01,8.470456609676236326e+01,8.628798103970582645e+01,-1.583414942943463188e+00
3.058818999999999960e+03,8.597165999999999997e+01,8.455142759398366081e+01,8.625675730484313419e+01,-1.705329710859473380e+00
3.060748000000000047e+03,8.427196999999999605e+01,8.456223611310755928e+01,8.624309331814971813e+01,-1.680857205042158853e+00
3.062675999999999931e+03,8.507586999999999477e+01,8.453871186989081821e+01,8.624673567879810321e+01,-1.708023808907285002e+00
3.064603999999999814e+03,8.591568999999999789e+01,8.469829114416344851e+01,8.626797624355762650e+01,-1.569685099394177996e+00
3.066532999999999902e+03,8.422754999999999370e+01,8.487517240274468122e+01,8.630536450494261658e+01,-1.430192102197935355e+00
3.068460999999999785e+03,8.279882999999999527e+01,8.521820389342791202e+01,8.635744322202681644e+01,-1.139239328598904422e+00
3.070389999999999873e+03,8.473968000000000700e+01,8.580099007518664678e+01,8.642118228663825619e+01,-6.201922114516094098e-01
3.072318000000000211e+03,8.786661999999999750e+01,8.615954744033865609e+01,8.649122701342591313e+01,-3.316795730872570402e-01
3.074246999999999844e+03,8.511529000000000167e+01,8.627846598888392293e+01,8.656463266559654812e+01,-2.861666767126251898e-01
3.076175000000000182e+03,8.744813999999999510e+01,8.659997663615426688e+01,8.664093833952142631e+01,-4.096170336715942994e-02
3.078103999999999814e+03,8.694903999999999655e+01,8.718371101993982109e+01,8.671765804710531711e+01,4.660529728345039757e-01
3.080032000000000153e+03,8.716191000000000599e+01,8.772705229159721796e+01,8.678969577020977511e+01,9.373565213874428537e-01
3.081960999999999785e+03,8.926988000000000056e+01,8.817554120300616205e+01,8.686173349331421889e+01,1.313807709691943160e+00
3.083889000000000124e+03,9.044059000000000026e+01,8.875692010133893461e+01,8.693377121641866268e+01,1.823148884920271939e+00
3.085818000000000211e+03,9.029572000000000287e+01,8.937998018633403774e+01,8.700580893952307804e+01,2.374171246810959701e+00
3.087746000000000095e+03,8.828454999999999586e+01,8.969663690748473073e+01,8.707784666262750761e+01,2.618790244857223115e+00
3.089675000000000182e+03,8.738232000000000710e+01,8.983194609022419286e+01,8.714988438573192298e+01,2.682061704492269882e+00
3.091603000000000065e+03,9.092013000000000034e+01,9.023396386727550578e+01,8.722192210883633834e+01,3.012041758439167438e+00
3.093530999999999949e+03,9.264968000000000359e+01,9.090678336711204111e+01,8.729395983194075370e+01,3.612823535171287404e+00
3.095460000000000036e+03,9.058914000000000044e+01,9.127616129127025602e+01,8.736599755504516907e+01,3.910163736225086950e+00
3.097387999999999920e+03,9.080128000000000554e+01,9.164558608041703280e+01,8.743803527814958443e+01,4.207550802267448375e+00
3.099317000000000007e+03,9.196611000000000047e+01,9.185291797319244722e+01,8.751007300125399979e+01,4.342844971938447429e+00
3.101244999999999891e+03,9.233338999999999430e+01,9.184608923177367501e+01,8.758211072435840094e+01,4.263978507415274066e+00
3.103173999999999978e+03,9.137792000000000314e+01,9.218500539391817483e+01,8.765414844746280210e+01,4.530856946455372736e+00
3.105101999999999862e+03,9.165044000000000324e+01,9.240572467472887297e+01,8.772618617056718904e+01,4.679538504161683932e+00
3.107030999999999949e+03,9.441724000000000672e+01,9.260300832951803329e+01,8.779822389367157598e+01,4.804784435846457313e+00
3.108958999999999833e+03,9.543209000000000231e+01,9.268389375939707975e+01,8.787026161677596292e+01,4.813632142621116827e+00
3.110887999999999920e+03,9.287739999999999441e+01,9.261411416148926889e+01,8.794229933988034986e+01,4.671814821608919033e+00
3.112815999999999804e+03,9.131107000000000085e+01,9.273982363844251608e+01,8.801433706298473680e+01,4.725486575457779281e+00
3.114744999999999891e+03,9.128642000000000678e+01,9.291064348806656881e+01,8.808637478608912375e+01,4.824268701977445062e+00
3.116672999999999774e+03,9.197330999999999790e+01,9.290968572082238097e+01,8.815841250919349648e+01,4.751273211628884496e+00
3.118601999999999862e+03,9.257943000000000211e+01,9.299634027786716217e+01,8.823045023229785500e+01,4.765890045569307176e+00
3.120530000000000200e+03,9.500257999999999470e+01,9.326946592023394089e+01,8.830248795540222773e+01,4.966977964831713166e+00
3.122458000000000084e+03,9.162848999999999933e+01,9.355665470415024743e+01,8.837452567850660046e+01,5.182129025643646969e+00
3.124387000000000171e+03,9.412565999999999633e+01,9.365190101340164119e+01,8.844656340161098740e+01,5.205337611790653796e+00
3.126315000000000055e+03,9.484096999999999866e+01,9.379351930696161332e+01,8.851860112471538855e+01,5.274918182246224774e+00
3.128244000000000142e+03,9.429147000000000389e+01,9.425265367767100599e+01,8.859063884781977549e+01,5.662014829851230502e+00
3.130172000000000025e+03,9.422120999999999924e+01,9.489172276560822183e+01,8.866267657092417664e+01,6.229046194684045190e+00
3.132101000000000113e+03,9.412793999999999528e+01,9.527673073880207255e+01,8.873471429402857780e+01,6.542016444773494754e+00
3.134028999999999996e+03,9.573366000000000042e+01,9.527320018960298853e+01,8.880675201713297895e+01,6.466448172470009581e+00
3.135958000000000084e+03,9.696954999999999814e+01,9.518982579274126010e+01,8.887878974023738010e+01,6.311036052503880001e+00
3.137885999999999967e+03,9.635393999999999437e+01,9.522978728669352222e+01,8.895082746334176704e+01,6.278959823351755176e+00
3.139815000000000055e+03,9.493506999999999607e+01,9.529642736841958595e+01,8.902286518644618241e+01,6.273562181973403540e+00
3.141742999999999938e+03,9.498350000000000648e+01,9.563080143183898940e+01,8.909490290955059777e+01,6.535898522288391632e+00
3.143672000000000025e+03,9.668246000000000606e+01,9.555697852239147494e+01,8.916694063265502734e+01,6.390037889736447596e+00
3.145599999999999909e+03,9.624657999999999447e+01,9.552804697613451879e+01,8.923897835575944271e+01,6.289068620375076080e+00
